HS CODE	DESCRIPTION  / KEYWORD
290129	Dichlorotrifluoroethanes
290129	Hexachlorobenzene
290129	Naphthalene
290129	propyl
290129	Trichloroethylene
290129	Trichloromethane
290129	Xylene
292429	Acetaminophen
292429	Counter medication
292429	Non prescription medication
292429	Non prescription medication
293690	Algae powder
293690	Alpha lipoic acid
293690	Astragals
293690	Body care products
293690	Candida
293690	Citrical calcium
293690	Citrus Silk
293690	Cold preparations
293690	Cough medicine
293690	Cough preperations
293690	Diet supplement
293690	Dietary powder
293690	Dietary supplement
293690	Dietary supplement tincture
293690	Endothelial defense
293690	Enula defense
293690	Extract supplement
293690	Folic acid
293690	Food supplement
293690	Health supplement
293690	Herbal product
293690	Leukotrienes
293690	Maca powder
293690	Mineral
293690	Mineral supplement
293690	Nutritopn spply
293690	Pills
293690	Probiotic
293690	Progestogens
293690	Prostaglandins
293690	Support
294110	Antibiotics
294110	Medicine
300220	Animal tissue
300220	Antitoxins
300220	Bacterial lysates
300220	Human blood
300220	Organ
300220	Viruses
300230	Animal vaccination
300230	Animal vaccination
300230	Animal vaccine
300230	Veterinary medicine
300490	Antihypertensive agents
300490	Antineoplastic agents
300490	Antineoplastic agents
300490	Cough preparation
300490	Cough suppressant
300490	Cough suppressant
300490	Dermatological agents
300490	Electrolytic
300490	Erythromycin
300490	Fat burner
300490	Fat burner
300490	Gastrointestinal agents
300490	Gastrointestinal agents
300490	Haematological agents
300490	Hormones
300490	Theophylline
300490	Vancomycin
300640	Bone reconstruction cement
300640	Bone reconstruction cement
300660	Ostomy appliance
300660	Waste pharmaceuticals
310229	Ammonium dihydrogenorthophosphate
310229	Ammonium nitrate
310229	Ammonium sulphate
310229	Diammonium phosphate
310229	Monoammonium phosphate
310229	Potassium sulphate
320290	Azoic dyes
320290	Colouring matter
320290	Disperse dyes
320290	Engobes
320290	Enzymatic preparations
320290	Ferricyanides
320290	Liquid lustres
320290	Mordant dyes
320290	Mordant preparations
320290	Mordant preparations
320290	Prepared opacifiers
320290	Prepared pigments
320290	Reactive dyes
320290	Stamping foils
320290	Tanning extracts
320290	Tanning substances
320290	Tanning substances
320290	Vitrifiable enamels
320290	Wattle extract
320300	Food dye
320417	Quinacridone pigments
320417	Quinacridone preparations
321390	Amusement colours
321390	Artist colours
321390	Modifying tints
321390	Paint pans
321390	Paint tubes
321390	Prepared driers
321390	Signboard painter colours
321390	Vinyl polymer
321390	Water colours
321390	Water colours
321410	Glazier putty
321410	Non refractory surfacing preparations
321410	Painter fillings
321410	Resin cements
321519	Newspaper
321519	Printing
330119	Cosmetic oil
330119	Cosmetic oil
330119	Essential oils
330119	Hair oil
330119	Hair oil
330119	Incense
330119	Pot pourri
330119	Scented oil
330190	Oleoresin paprika
330210	Odoriferous mixtures
330300	After shave
330300	Cologne
330300	Eau de toilette
330300	Fragrance
330610	Teeth whitener
330610	Tooth whitening
330690	Dental hygiene
330690	Denture cleaner
330690	Denture fixative powder
330690	Denture paste
330690	Denture paste
330720	Sweatblock
330749	Room deodorizer
330749	Room perfume
330790	Bath gel
330790	Bath salt
330790	Contact lens solution
330790	Saline solution
340120	Laundry soap
340290	Inhibitors
340290	Sensitizers
340311	cutting oil preparations
340311	Modelling pastes
340420	Cutlery
340420	Glass
340420	Metal
350190	Amylogen
350190	Casein glues
350190	Epoxide resins
350190	formaldehyde
350190	Gelatin
350190	Glue
350190	Peptones
350190	Polymers of vinyl acetate
350190	Polymers of vinyl acetate
350190	Silicone
350190	Soluble starch
350190	Soluble starch
350610	Adhesive
350610	Bovi Bond
350610	Glue
350610	Urethane adhesive
360200	Detonating fuses
360200	Electric detonators
360200	Hexamethylenetetramine
360200	Igniters
360200	Metaldehyde
360200	Rain rockets
360200	Safety fuses
370110	Cinematographic film
370110	Medical x ray
370110	Medical x ray
370110	Photographic film
370110	Photographic transmission machine paper
370110	X ray film
370110	X ray plates
370120	Colour photography plates
370120	photographic sensitizing emulsions
370120	Polaroid film
370120	Sheet film
380190	Activated carbon
380190	Activated diatomite
380190	Brewers pitch
380190	Brewers pitch
380190	Carbonaceous paste
380190	Chemicals
380190	Ester gums
380190	Lignin pitch
380190	Powdered lignin sulphonates
380190	Powdered lignin sulphonates
380190	Rosin acid
380190	Salt of resin acids
380190	Salt of resin acids
380190	Salts of rosin
380190	Semi colloidal graphite
380190	Semi colloidal graphite
380190	Vegetable pitch
380850	Borate powder
380850	Bug repellant
380850	Insect lure
380850	Plant growth regulators
381590	Anti corrosive preparations
381590	Anti knock preparations
381590	Anti oxidizing preparations
381590	Anti oxidizing preparations
381590	Brazing powder
381590	Compound plasticizers for plastics
381590	Compound plasticizers for rubber
381590	Mixed alkylnaphthalenes
381590	Organic composite solvents
381590	Organic composite solvents
381590	Organic composite thinners
381590	Organic composite thinners
381590	Oxidation inhibitors
381590	Prepared rubber accelerators
381590	Reaction initiators
381590	Refractory cements
381590	Rust preventative preparation
381590	Rust preventative preparation
381590	Soldering paste
381590	Varnish removers
381900	Anti freezing preparations
381900	Industrial monocarboxylic fatty acids
381900	Prepared de icing fluid
381900	Prepared de icing fluid
381900	Sewage sludge
382550	Antifreeze fluids
382550	Brake fluid
382550	Brake fluid
390110	Acrylonitrile butadiene styrene copolymers
390110	Ethylene vinyl acetate copolymers
390110	Ethylene vinyl acetate copolymers
390110	Polymers of styrene
390110	Polymers of vinyl chloride
390110	Polystyrene
390110	Styrene acrylonitrile copolymers
390110	Styrene acrylonitrile copolymers
390110	Styrene acrylonitrile copolymers
390230	Propylene copolymers
391710	Plastic
391733	Garden hose
392049	Screen saver
392590	Bucket
392590	Ceiling
392590	Cup holder
392590	Disposable gloves
392590	Door knob
392590	Doormat
392590	Dresser covers
392590	Feeder
392590	Gate
392590	Jacuzzi
392590	Lavatory cover
392590	Lavatory seat
392590	Numerals
392590	Ornamental articles
392590	Place mat
392590	Protective plate
392590	Siding
392590	Stopper
392590	Switch plate
392590	Tray
392690	Crutch grip
392690	Crutch tip
392690	Douche bag
392690	Enema bags
392690	Enema bags
392690	Finger cots
392690	Finger cots
392690	Hypodermic syringes
392690	Ice bags
392690	Nursing nipple
400110	Balata
400110	Carboxylated styrene butadiene
400110	Conveyor belt
400110	Gutta percha
400110	Latex
400110	Natural rubber latex
400110	Natural rubber latex
400110	Synthetic rubber
400110	Synthetic rubber
400110	Transmission belt
401110	Inner tubes
401110	Rubber tires
401110	Rubber tires
401519	Apparel
401519	Clothing
401519	Clothing Gloves
401691	Floor mat
401691	Rubber floor covering
401691	Rubber floor covering
401693	Motorcyccle upper bridge
401693	Oil seals
401693	Oil seals
401695	Air mattresses
410120	Crust hides
410120	Raw hide
411410	Composition leather
411410	Metallized leather
411410	Patent laminated leather
411410	Patent leather
411410	Shammy
420211	Bag
420211	Book bag
420211	Bookbag
420211	Case
420211	Instrument case
420211	Instrument case
420211	Leash
420211	Musical instrument bag
420211	Rein
420211	School satchel
420211	Suitcase
420219	Back pack
420219	Guitar case
420219	Guitar case
420219	Musical instrument bag
420219	Sleeve
420221	Hand bag
420221	Handbag
420229	Soho Optic Linen Hobo
420229	Soho Optic Linen Hobo
420231	Cigar case
420231	Cigarette case
420231	Cigarette case
420231	Pocket book
420291	Bag
420291	Jewellery box
420291	Messenger bag
420291	Tactical soms
420292	Jewelery box
420292	Jewelery box
420292	Jewellery box
420292	Shoulder tote
420292	Tote bag
430400	Fur
430400	Sheepskin
440110	Charcoal
440110	Fibreboard
440110	Load boards
440110	Moulding
440110	Pallet
440110	Wood tub
440910	Wood flooring
440910	Wood flooring
440929	Oak flooring
441210	Plywood
441294	Blockboard
441400	Mirror frame
441400	Mirror frame
441400	Picture frame
441400	Window frame
441400	Wood frame
441400	Wooden frame
441510	Bin
441510	Box
441510	Cable drum
441510	Hopper
441820	Door frame
441900	Clothes hanger
441900	Pepper grinder
441900	Salt saker
441900	Spice rack
441900	Wood hanger
441900	Wood hanger
442010	Animal
442010	Ornament
442090	Case
442090	Coat rack
442090	Hat rack
442090	Shelf
442190	Coffin
442190	Wood carving
450490	Cork stoppers
450490	Cork tile
460211	Basketwork
480100	Wrapping paper
480630	Creped
480630	Tracing
480630	Transparent
480920	Carbon
481490	Wall covering
481720	Carbon
481720	Envelope
481720	Photo sensitive paper
481720	Printing paper
481890	Bed sheets
481890	Bed sheets
481890	Cleansing
481890	Handkerchiefs
481890	Household
481890	Toilet
482010	Book
482010	Pad
482040	Memorandum
482040	Note
490700	Bond certificates
490700	Cheque forms
490700	Stamps
491191	Sports cards
500790	Fabric
500790	Thread
520299	Fabric
520299	Thread
540120	Linen fabric
540120	Woven fabrics
550190	Synthetic filament tow
550190	Synthetic staple fibres
560121	Baler twine
560121	Handknitting yarn
560121	Knitting yarn
560121	Knotted netting of twine
560121	Metallized yarn
560121	Rope twine
560121	Textile materials
560811	Slacklining
570500	Textile floor covering
580190	Beauvais
580190	Braid
580190	Chenille
580190	Embroidery
580190	Gobelins
580190	Textile badge
580190	Textile badge
580190	Textile label
580890	Pompon
590190	Painting canvas
600110	Fabric
600110	Thread
610190	Coat
610190	Jacket
610190	Rain coat
610190	Raincoat
610190	Smock
610190	Wind cheater
610310	Bib
610310	Suit
610711	Briefs
610711	Pants
610711	Underpants
610729	Bath robe
610729	G string
610729	Nightdress
610729	Panties
610729	Petticoat
610729	Sleep wear
610729	Thong
610729	Undershirt
610729	Undies
610729	Vest
610990	Off the shoulder
610990	Sleeveless
610990	Tee
610990	Top
611011	Jersey
611011	Sweater
611011	Vneck
611219	Active wear
611219	Apparel
611219	Athletic clothing
611219	Bandeau
611219	Camis
611219	Camisole
611219	Capri
611219	Jumpsuit
611219	Nylon
611219	Ski pants
611219	Ski suit
611219	Ski wear
611219	Ski wear
611219	Snow pants
611219	Swim wear
611219	Track suit
611300	Suit
611510	Hosiery
611780	Accessories
620111	Parka
620111	Rain coat
620111	Wind cheater
620111	Wind cheater
620112	Cloak
620112	Overcoat
620113	Coat
620113	Parka
620113	Rain coat
620113	Raincoat
620113	Wind cheater
620113	Wind cheater
620311	Bib
620311	Blazer
620311	Suit
620343	Bib
620343	Blazer
620343	Tuxedo
620343	Uniform
620349	Boot cut
620349	Low rise
620462	Denim
620462	Low rise
620462	Low rise
620520	Long sleeve
620520	Short sleeve
620590	Long sleeve
620590	T shirt
620590	Tee shirt
620590	Tricot
620620	Shirt
620630	Blouse
620630	Pajamas
620630	Pyjamas
620630	Under garment
620920	Cloth diapers
620920	Echo shells
620990	Coat
620990	Coverall
620990	Jacket
620990	Sleepwear
620990	Snowsuit
620990	T sirt
620990	T sirt
620990	Tee
620990	Tights
621112	Athletic wear
621112	Bikini
621112	Body suit
621112	Hip hugger
621112	Hoody
621112	Snowsuit
621112	Swim shorts
621112	Tutu
621210	Brassieres
621320	Handkerchief
621390	Handkerchief
621410	Shawl
621410	Veils
621420	Mufflers
621420	Scarves
621510	Bow tie
621510	Cravat
621590	Tie
621600	Mittens
621600	Mitts
621710	Accessories
630190	Bed linen
630190	Bed sheets
630190	Bed skirt
630190	Bedskirt
630190	Bedspread
630190	Cushion cover
630190	Duster
630190	Fitted sheet
630190	Life belt
630190	Life belt
630190	Pillow case
630190	Pillow cover
630190	Pillow cover
630190	Sack
630190	Sailboard
630492	Seat protector
630492	Seat protector
630619	Boat sail
630619	Boat sail
630619	Canopies
630790	Furniture moving pads
630790	Lift straps
630790	Lift straps
630790	Moving straps
630790	Tubular webbing
630790	Wire edged ribbon
630790	Wire edged ribbon
630900	Articles
630900	Cordage
630900	Textile material
640110	Footwear
640219	Footwear
640359	Slippers
640359	Sneakers
640590	Ballet flats
640610	Crampon
640610	Removable in sole
640610	Removable in sole
640610	Rubber heel
640610	Rubber sole
640610	Rubber sole
670100	Feather
670210	Feather
670210	Flower
670419	Beard
680291	Alabaster
680300	Roofing slate
680410	Millstones
680710	Asphalt
680911	Drywall
680911	Gypsum wallboard
681011	Building brick
681011	Building brick
681019	Artificial stone
681019	Cement
681019	Concrete
681140	Asbestos cement
681291	Asbestos
681291	Magnesium carbonate
681291	Magnesium carbonate
690590	Ceramic constructional good
690590	Chimney liners
690590	Chimney liners
690590	Chimney ornaments
690600	Pipe fitting
690890	Ceramic cubes
690890	Glazed flags
690890	Hearth tile
690890	Mosaic cubes
690890	Wall tiles
691090	Bidet
691090	Flushing cistern
691090	Toilet
691090	Toilet bowl
691090	Wash basin pedestal
691090	Washroom fixture
691200	Decorative planters
691200	Dishes
691200	Flower pot
691200	Household articles
691200	Tea pot
691200	Vase
691310	Statue
691490	Platter
691490	Porcelain
691490	Stoneare
701399	Decorative hardware
701399	Decorative ware
701399	Fish bowl
701399	Glass decoration
701399	Laminated glass
701399	Laminated glass
701399	Stemware
701510	Corrective spectacles
701510	Corrective spectacles
701510	Seeing glasses
701690	Glass shell
701690	Window panel
701810	Imitation precious stone
701810	Prosthetic
701810	Smallware
710110	Cultured pearl
710110	Pearl
710110	Semi precious stone
710820	Monetary
711311	Accessories
711311	Accessory
711411	Silver ware
711411	Silverware
711711	Wrist cuff
711719	Imitation jewellery
711719	Money clip
711719	Tie clip
730721	Flange
730830	Bams
730830	Iron grill
730830	Steel door
730830	Steel door
730830	Steel floor
730830	Steel frame
730830	Steel grill
730830	Steel siding
730830	Steel window
730900	Septic tank
730900	Steel can
730900	Steel vat
731100	Compressed gas
731100	Scuba tanks
731100	Scuba tanks
731290	Netting
731290	Plaited band
731290	Wire sling
731700	Corrugated nail
731700	Cotterpins
731700	Cotters
731700	Iron nail
731700	Screw hook
731700	Steel rivet
731700	Tack
731940	Embroidery stilettos
731940	Embroidery stilettos
731940	Safety pins
731940	Safety pins
731940	Sewing needle
731990	Darning needle
731990	Darning needle
731990	Embroidery needle
732111	Barbecue
732111	Cooker
732111	Cooking chamber
732111	Grate
732111	Plate warmers
732119	Flame Tamer
732119	Pans
732310	Iron wool
732310	Polishing pad
732393	Cookie jar
732393	Iron box
732393	Le creuset
732393	Standard busk
732393	Standard busk
732393	Steel can
732393	Steel cooking utensil
732393	Steel cookware
732620	Firefighting equipment
732620	Lunch box
732620	Paint roller frames
732620	Safety equipment
732620	Safety equipment
732620	Stamping parts
732620	Stamping tool
732620	Steel bins
732620	Tot
740100	Billets
740100	Copper
740100	Copper alloys
740100	Copper cables
740100	Copper cables
740100	Copper pipes
740100	Ingots
740100	Spring washers
740100	Stranded wire
740100	Wire bar
750511	Nickel
780199	Lead flakes
780199	Lead plates
780199	Lead powders
780199	Lead strip
790390	Foil
790700	Skylight frames
790700	Slugs
790700	Zinc coupling
790700	Zinc coupling
790700	Zinc elbows
790700	Zinc elbows
790700	Zinc pipes
790700	Zinc sleeves
790700	Zinc tube
800300	Tin foil
811299	Chromium
811299	Cobalt
811299	Germanium
811299	Nickel
811299	Thallium
820110	Shovel
820130	Mattock
820150	Carbide inserts and bits
820150	One handed pruners
820150	One handed pruners
820150	Pruning shears
820150	Router bits
820150	Router bits
820150	Saw blade
820150	Saw blade
820190	Agriculture tool
820190	Agriculture tool
820190	Bill hook
820190	Garden tool
820190	Hand tool
820190	Hewing tool
820190	Horticulture tool
820190	Rake
820190	Razor blade
820190	Tools
820210	Hand operated wrenches
820210	Hand operated wrenches
820210	Pipe wrench
820210	Sledge hammer
820210	Torque meter wrench
820220	Band
820220	Circular
820220	Hand
820220	Toothless
820320	Choppers knives
820320	Crowbar
820320	Cutting plier
820320	Hole punch
820320	Interchangeable spanner sockets
820320	Knipex
820320	Letter openers
820320	Loading tool
820320	Manicure instruments
820320	Manicure instruments
820320	Manicure set
820320	Metal cutting shears
820320	Metal cutting shears
820320	Mincing knives
820320	Palette Knife
820320	Palette knives
820320	Pedicure instruments
820320	Pencil sharpeners
820320	Track tool
820320	Wood working auger
820320	Wood working tool
820320	Wood working tool
820510	Clamp
820510	Frinding wheels
820510	Screwdriver
820559	Crank set
820559	Crank set
820559	Power tool
820559	Power tool
820559	Repair kit
820559	Snap on tool set
820559	Tongs
820570	Vice
820790	Ball points
820790	Ball points
820790	Carbide tipped
820790	Front spades
820790	Portable power tools
820790	Spike drill
820790	Spike drill
820890	Food industry machine
820890	Food industry machine
820890	Forestry machine
820890	Horticultural
820890	Kitchen appliances
821000	Bottle opener
821000	Bottle opener
821000	Can opener
821000	Chop
821000	Food processor
821000	Food shred
821000	Juicer
821000	Vita mix blender
821110	Butter knives
821110	Butter knives
821110	Cutlery
821110	Fish knives
821110	Flatware
821110	Kitchen ware
821110	Ladles
821110	Skimmers
821110	Spoon
821110	Sugar tongs
821110	Table knives
821110	Tailor shears
821110	Tailor shears
821300	Hair cut equipment
821300	Hair cut tools
821300	Shears
830110	Combination lock
830110	Dead bolt lock
830130	Lock
830210	Castors
830210	Hinges
830210	Marine hardware
830210	Marine parts
830210	Marine products
830241	Door hardware
830241	Door opener
830241	Drapery track
830241	Window hardware
830250	Fixtures
830250	Hat racks
830250	Hat racks
830300	Card index cabinets
830300	Deed box
830300	Deed box
830300	Desk equipment
830300	Desk equipment
830300	Desk supplies
830300	Letter clips
830300	Office stamp stands
830300	Paper rests
830300	Strong door
830300	Strong rooms
830610	Bells
830610	Wind chime
830890	Eyelets
830890	Metal beads
831000	Metal sign
831000	Name plates
831000	Sign plates
840140	Economizers
840140	Soot removers
840140	Turbine
840999	Air conditioner
840999	Air conditioning machines
840999	Air filter
840999	Furnace
840999	Incinerators
841381	Pool pump
841381	Spa pump
841381	Turbine pump
841381	Water pump
841381	Water system pump
841381	Water system pump
841451	Convection blower
841451	Floor fan
841451	Personal fan
841451	Roof fan
841451	Roof fan
842121	Filtering machine
842121	Water filtration
842290	Dryer
842310	Baby scale
842310	Lawn sprinklers
842310	Lawn sprinklers
842310	Personal weighing machines
842310	Weighing machines
842959	Bulldozers
842959	Excavators
842959	Mechanical shovels
842959	Road rollers
843020	Agricultural machinery
843020	Agricultural machinery
843020	Horticultural machinery
843510	Machine part
843510	Machine part
844319	Printer
844319	Printer accessories
844319	Printing machinery
845019	Laundry dryer
846620	Magnetic chuck
846722	Reciprocating saw
847010	Calculator
847170	Apple
847170	Computer keyboard
847170	Computer parts
847170	Computer tuner
847170	Dell
847170	Disc drive
847170	Flash drive
847170	Floppy disk
847170	Hard drive
847170	Hard drive
847170	Magnetic drive
847170	Magnetic tape drive
847170	Thumb drive
847330	Mouse
847330	Mouse pad
848180	Flush valves
848180	Flush valves
848350	Pulley
850110	Electric generator
850110	Electric motor
850440	Adaptor
850440	Battery charger
850440	Phone charger
850440	Power supply
850610	Accumulator
850610	Batteries
850610	Mercuric oxide
850610	Nickel cadmium
850819	Vacuum cleaner
850940	Dehydrator
850940	Food grinders
850940	Kitchen appliance
850980	Microderm equipment
850980	Microdermabrasion
850980	Personal hygiene device
850980	Personal hygiene device
850980	Ultrasonic vaporizers
851010	Shavers
851110	Compression ignition
851110	Generators
851110	Ignition magnetos
851110	Starting equipment
851310	Safety lamp
851390	Flashlight holder
851610	Hair
851610	Iron
851629	Heating
851650	Microwave oven
851650	Rice cooker
851660	Cooking stove
851660	Oven
851671	Coffee machine
851679	Facial steamer
851679	Steamer
851712	Cell phone
851712	Cellular phone
851712	Cordless handset
851712	Cordless handset
851712	Head phones
851712	I phone
851712	iPhone
851712	Mobile
851712	Phone
851712	Smartphone
851712	Telephone
851761	i pad
851761	ipad
851810	Headset
851810	Microphone stand
851981	Cassette player
851981	Laser video disc players
851981	Laser video disc players
851981	Movie
852329	Magnetic stripe
852329	Magnetic stripe
852329	Musical recording
852329	Records
852352	Smart card
852580	Antenna
852580	Stereo tuner
852580	Video recorder
852871	Receiver
852871	Satellite receiver
853110	Beacon
853939	Fluorescent light
853990	Electronic device
854239	Converter
860900	Rail locomotive
870810	Ball joint
870810	Bearing
870810	Carburator
870810	Carburetor
870810	Chassis frame
870810	Differential
870810	Door blade
870810	Door edge guard
870810	Face bar
870810	Truck cap
870829	Seat cover
870829	Seat cover
870840	Drive axle
870840	Non driving axles
870840	Parking brake cable
870840	Shift knob
870840	Shift knob
870840	Steering unit
870840	Steering unit
870870	Hub cap
870870	Rim
870870	Wheel hub
870880	McPherson strut
870880	Shock assembly
870880	Suspension
870892	Muffler
870894	Idler arm
870894	Steering wheel
870895	Inflator system
870899	Audi
870899	Buick
870899	Lexus
871200	Cycle
871390	Wheel chair
871390	Wheel chair
871410	Ball joint
871410	Brake
871410	Carburator
871410	Carburetor
871410	Chassis
871410	Chassis frame
871410	Differential
871410	Door edge guard
871500	Carriage
880400	Parachute
890399	Jet ski parts
890399	Jet wave blaster
890399	Jet wave blaster
890399	Jet wave runner
890399	Jet wave runner
890399	Sea doo
890399	Sea doo parts
890399	Seadoo parts
890399	Seadoo parts
890710	Inflatable raft
900130	Contact lenses
900130	Optical cable
900130	Optical fibre
900130	Photographic enlarger
900130	Prisms
900319	Eyeglasses
900319	Optical frame
900580	Elite Bushnell
900580	Elite Bushnell
900630	Flashbulb
900630	Light flash
900691	Tripod top
900691	Vignetters
900720	Projector
901410	Direction finding compass
901410	Navigation system
901410	Navigational appliance
901540	Hydrological
901540	Rangefinders
901720	Sliding tool
901780	Measuring rule
901780	Measuring tape
901811	Ophthalmic
901811	Surgical
901811	Veterinary
901890	Enema kit
901890	Enema kit
902190	Artificial body parts
902190	Artificial body parts
902190	Artificial body parts
902190	Artificial joint
902190	Artificial joint
902190	Artificial limb
902190	Artificial teeth
902190	Cannulae
902190	Dentures
902190	Fracture applianc
902511	Hydrometer
902511	Liquid thermometer
902511	Measurement device
902511	Meter
902511	Spectrograph
902511	Spectrometer
902511	Tachometer
903020	Precision instrument
903020	Spectrum analyzer
910119	Pocket watch
910119	Stop watch
910119	Stopwatch
910390	Desk clock
910390	Table clock
910511	Cuckoo clock
910511	Wall clock
910690	Parking meter
911310	Watch bracelet
920290	Guitar
920590	Autoharp
920590	Chanter
920590	Concert
920590	Drum
920590	Fife
920590	Flugelhorn
920590	French horn
920590	French horn
920590	Harmonica
920590	Keyboard pipe organ
920590	Keyboard stringed instrument
920590	Keyboard stringed instrument
920590	Maracas
920590	Marimba
920590	Musical accessories
920590	Musical instrument part
920590	Orchestral
920590	Pipe organ
920590	Pipe organ
920590	Vibraphone
920590	Viola
920590	Violoncello
920590	Xylophone
920710	Concert chimes
920710	Electric piano
920710	Vibraharps
920810	Call horn
920810	Mechanical singing bird
920810	Music box
920810	Musical box
920810	Musical box
920810	Musical saw
920991	Bass damper
920991	Bass damper
920991	Brass flange plate
920991	Centre brass pin
920991	Hammer head
920991	Hammer wire
920991	Organ sharps
920991	Organ sharps
920991	Paper punching
920991	Piano spoons
920991	Pressure bar
920991	Spruce sounding board
920991	Tuning pin
920999	Tuning fork
930110	Machine gun
930110	Machine gun
930110	Mortars
930110	Weapon projectors
930200	Captive bolt humane killer
930200	Captive bolt humane killer
930200	Captive bolt humane killer
930200	Firearms
930200	Hunting shotgun
930200	Muzzle loading firearm
930200	Pump shotgun
930200	Revolvers
930200	Target shooting shotgun
930330	Bolt action rifle
930330	Rim fire
930330	Semi automatic
930390	Semi automatic calibre rim fire
930390	Semi automatic calibre rim fire
930400	Guns
930510	Pistol
930520	Rifle
930520	Shotgun
930591	Firearm magazines
930591	Firing mechanisms
930591	Flash eliminators
930591	Frames
930591	Gas buffers
930591	Receivers
930591	Rifle barrels
930591	Silencers
930591	Sound moderators
930690	Guided missiles
930700	Sheaths
930700	Swords
940151	Bench
940151	Chair
940151	Cot
940151	High chair
940151	Table
940210	Bed
940210	Chair
940210	Table
940430	Sleeping bag
940430	Sleeping bag
940430	Snugpak
940490	Cushion
940510	Illuminated sign
940510	Wall lighting fixture
940550	Candelabra
940550	Oil lantern
950300	Action figurine
950300	Action figurine
950300	Arcade game
950300	Balloons
950300	Battery powered
950300	Boat
950300	Cars
950300	Construction sets
950300	Costume
950300	Craft kit
950300	Craft ribbons
950300	Craft ribbons
950300	Die cast kit
950300	Doll carriage
950300	Doll clothes
950300	Doll parts
950300	Glow plug
950300	Glowplug
950300	Guitar
950300	Hobby
950300	Instrument
950300	Kid
950300	Model
950300	Pedal car
950300	Piano
950300	Play balls
950300	Plush
950300	Puppet sock
950300	Scrapbook supplies
950300	Scrapbooking supplies
950300	Skeleton
950300	Slap band
950300	Slap band
950300	Stuffed animals
950300	Train signals
950300	Truck
950420	Accessory
950420	Ball
950420	Cue
950420	Table
950440	Card game
950440	Playing cards
950450	Game controller
950450	Game controller
950450	PSP
950450	Video game
950450	Video game
950450	Video game machine
950490	Bingo equipment
950490	Electronic game
950490	Electronic game
950629	Surf boards
950629	Water fins
950629	Water sport equipment
950639	Shaft
950659	Croquet racket
950659	Croquet racket
950659	Table tennis
950662	Ball
950662	Basketball
950662	Cricket ball
950662	Croquet ball
950662	Dodge ball
950662	Foot ball
950662	Soccer ball
950662	Soccer ball
950662	Soccerball
950662	Squash ball
950670	Roller skates
950670	Roller skates
950670	Skates
950691	Exercise bands
950691	Exercise bands
950691	Exercise bicycle
950691	Exercise bike
950691	Gymnastic
950691	Physical
950691	Trampoline
950691	Yoga mat
950691	Yoga mat
950699	Archery
950699	Automated batting cage
950699	Automated batting cage
950699	Badminton set
950699	Baseball bat
950699	Bobsled
950699	Clay pigeon
950699	Cricket leg pads
950699	Elbow pad
950699	Football masks
950699	Hip guard
950699	Hip pad
950699	Hockey stick
950699	Juggling equipment
950699	Line floats
950699	Line floats
950699	Protective equipment
950699	Protective pad
950699	Shoulder guard
950699	Shoulder pad
950699	Shuttle cocks
950699	Skate board
950699	Skateboard
950699	Split swivel
950699	Sport equipment
950699	Sporting good
950699	Thigh pad
950699	Throwing machine
950710	Fishing accessories
950710	Fishing part
950710	Fishing reels
950710	Fishing rods
950710	Fishing supplies
950710	Fishing tackle
950890	Amusement ride accessories
950890	Amusement ride accessories
950890	Amusement ride part
950890	Amusement ride part
950890	Shooting galleries
950890	Travelling menageries
960110	Ivory articles
960110	Ivory moulding
960110	Worked Ivory
960190	Animal carving material
960190	Animal carving material
960190	Bone
960190	Coral
960190	Mother pearl
960190	Resins
960200	Animal carving material
960200	Animal moulding
960200	Horn
960200	Mother pearl
960310	Broom
960310	Brush
960310	Cosmetic brush
960310	Eyelash brush
960310	Floor sweepers
960310	Hair brush
960310	Make up brush
960400	Travel set
960621	Button moulds
960621	Buttons
960621	Press studs
960621	Slide fasteners
960810	Ball point pens
960810	Crayons
960810	Drawing charcoals
960810	Felt tipped pen
960810	Pen refills
960810	Pen refills
960810	Pencil holder
960810	Pencil holder
960810	Pencils
960810	Pens
960810	Sliding pencils
960810	Sliding pencils
961000	Drawing surfaces
961000	Writing board
961100	Date stamp
961100	Numbering stamp
961100	Printing stamp
961100	Sealing stamp
961400	Cigar holder
961400	Hookah
961400	Smoking pipes
961511	Curling pins
961511	Elastic bands
961511	Hair clip
961511	Hair elastics
961511	Hair slides
961610	Powder pads
961610	Scent sprays
961610	Toilet sprays
961800	Display
961800	Display mannequin
961800	Display mannequin
961800	Dummy
961800	Lay figures
961800	Mannequin
961800	Tailor dummies
961800	Window dressing display
961800	Window dressing display
970110	Painting
970110	Pastel
970110	Revenue stamp
970110	Sculpture
970110	Statuary
970500	Anatomical
970500	Archaeological
970500	Zoological
981700	Trophies
981800	College
981800	Library
981800	Museum
989800	Airsoft guns
989800	Automatic rifle
989800	Balisong knife
989800	Blowgun
989800	D guard knives
989800	D guard knives
989800	Gun magazine
989800	Kit Rae Fang Baelin
989800	Kit Rae Fang Baelin
989800	Liang Ji Gun
989800	Military gun
989800	Military handgun
989800	Military rifle
989800	Morning star
989800	Nisetsuken
989800	Nunchaku sticks
989800	Paint ball markers
989800	Paintball guns
989800	Paintball guns
989800	Replica firearm
989800	Short barrelled gun
989800	Short barrelled rifle
989800	Speed safe knife
989800	Spiked wristband
989800	Spring assisted knife
989800	Switch blade
989800	Switchblade
989800	Taser
989800	Three section staff
